"EVA_NR";"DS100";"IFOPT";"db_name";"traffic";"operator_name";"operator_nr";"status";"distance";"formatted";"lat";"lon";"housenumber";"name";"street";"postcode";"district";"suburb";"county";"state";"state_code";"city";"country";"country_code";"attribution";"attribution_license";"attribution_url"
8004405;"FNDS";"de:06532:11006";"Niederscheld(Dillkr)Süd";"RV";"DB Station und Service AG";4520;;0.11119507995279233;"Niederscheld (Dillkr)Süd, 35687 Dillenburg, Germany";50.71773;8.3033;;"Niederscheld (Dillkr)Süd";;35687;"Dillenburg";;"Lahn-Dill-Kreis";"Hesse";;"Dillenburg";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8004406;"ENDN";"de:07132:090499";"Niederschelden";"RV";"DB Station und Service AG";4521;;48.58170128050947;"Mittelstraße 24a, 57555 Mudersbach, Germany";50.839335;7.964831;"24a";;"Mittelstraße";57555;"Kirchen (Sieg)";;"Altenkirchen";"Rhineland-Palatinate";;"Mudersbach";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004407;"ENDO";"de:05970:10099";"Niederschelden Nord";"nur DPN";"DB Station und Service AG";4522;;3.1244774929894743;"Niederschelden Nord, B 62, 57080 Siegen, Germany";50.8441737;7.9706178;;"Niederschelden Nord";"B 62";57080;"Siegen";"Niederschelden";"Kreis Siegen-Wittgenstein";"North Rhine-Westphalia";;"Siegen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004409;"FNS";"de:06533:11124";"Niederselters";"RV";"DB Station und Service AG";4527;;0.9465488532578253;"Bahnhofstraße 6, 65618 Niederselters, Germany";50.332733000000005;8.23002753307783;"6";;"Bahnhofstraße";65618;"Selters (Taunus)";;"Landkreis Limburg-Weilburg";"Hesse";;"Niederselters";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004412;"TNI";"de:08128:12910";"Niederstetten";"RV";"DB RegioNetz Infrastruktur GmbH";;;2.8557881267777914;"Bahnhofstraße, 97996 Niederstetten, Germany";49.4035567;9.9150485;;"Niederstetten";"Bahnhofstraße";97996;"Haltenbergstetten";;"Main-Tauber-Kreis";"Baden-Württemberg";"BW";"Niederstetten";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004413;"TNS";"de:08135:1524";"Niederstotzingen";"RV";"DB Station und Service AG";4531;;47.43548461459754;"Bahnhof Niederstotzingen, Bahnhofstraße 53, 89168 Niederstotzingen, Germany";48.532354;10.235938;"53";"Bahnhof Niederstotzingen";"Bahnhofstraße";89168;"Sontheim-Niederstotzingen";;"Heidenheim";"Baden-Württemberg";"BW";"Niederstotzingen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004415;"FNV";"de:06633:203842";"Vellmar-Niedervellmar";"RV";"DB Station und Service AG";4534;;38.01492381634344;"Westring 13, 34246 Vellmar, Germany";51.35219785;9.4779952;"13";;"Westring";34246;"Vellmar";"Niedervellmar";"Landkreis Kassel";"Hesse";;"Vellmar";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004417;"FNL";"de:06534:11083";"Niederwalgern";"RV";"DB Station und Service AG";4535;;0;"Altes Bahnhofsgebäude Niederwalgern, Bahnhofstraße 18, 35096 Niederwalgern, Germany";50.73661845;8.708362222832703;"18";"Altes Bahnhofsgebäude Niederwalgern";"Bahnhofstraße";35096;;;"Landkreis Marburg-Biedenkopf";"Hesse";;"Niederwalgern";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004418;"FNWF";"de:06439:11028";"Niederwalluf";"nur DPN";"DB Station und Service AG";4536;;39.060203952724365;"Pflänzerweg 3, 65396 Walluf, Germany";50.03646;8.158698;"3";;"Pflänzerweg";65396;"Walluf";;"Rheingau-Taunus-Kreis";"Hesse";;"Walluf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004419;"EDUV";"de:05913:472";"Dortmund Universität";"RV";"DB Station und Service AG";1295;;0;"Technische Universität Dortmund, Emil-Figge-Straße, 44227 Dortmund, Germany";51.49148435;7.4122738886856805;;"Technische Universität Dortmund";"Emil-Figge-Straße";44227;"Hombruch";"Eichlinghofen";;"North Rhine-Westphalia";;"Dortmund";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004420;"FNDW";"de:06534:11082";"Niederweimar";"RV";"DB Station und Service AG";4538;;5.418736387510977;"Niederweimar, 35096 Weimar, Germany";50.756731;8.733709;;"Niederweimar";;35096;"Weimar (Lahn)";;"Marburg-Biedenkopf";"Hesse";;"Weimar";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004423;"RNID";"de:08316:6524";"Niederwinden";"nur DPN";"DB Station und Service AG";4541;;234.72239729960987;"Hauptstraße 89, 79297 Winden im Elztal, Germany";48.140912;8.02029;"89";;"Hauptstraße";79297;"Elzach";;"Emmendingen";"Baden-Württemberg";"BW";"Winden im Elztal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004424;"FNIZ";"de:06533:11019";"Niederzeuzheim";"nur DPN";"DB Station und Service AG";4543;;3.996158695915717;"Niederzeuzheim, Bahnhofstraße, 65589 Hadamar, Germany";50.4682575;8.0396629;;"Niederzeuzheim";"Bahnhofstraße";65589;"Hadamar";;"Landkreis Limburg-Weilburg";"Hesse";;"Hadamar";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004425;"TNF";"de:08236:2890";"Niefern";"RV";"DB Station und Service AG";4544;;11.749996697373629;"Bahnhofstraße 40, 75223 Niefern, Germany";48.9199748;8.769407606355934;"40";;"Bahnhofstraße";75223;"Niefern-Öschelbronn";"Niefern";"Enzkreis";"Baden-Württemberg";"BW";"Niefern";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004426;"ENBE";"de:05515:48521";"Münster-Häger";"RV";"DB Station und Service AG";4546;;11.849275653059285;"Nienberge Nf, Hägerstraße 298, Münster, Germany";52.021975;7.562241;"298";"Nienberge Nf";"Hägerstraße";;"Münster";;"Münster";"North Rhine-Westphalia";;"Münster";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004429;"FKON";"de:06412:510";"Frankfurt(M)Konstablerwache";"RV";"DB Station und Service AG";1865;;0;"Erzeugermarkt Konstablerwache, Konstablerwache, 60313 Frankfurt, Germany";50.11441215;8.6868941404507;;"Erzeugermarkt Konstablerwache";"Konstablerwache";60313;"Innenstadt 1";"Altstadt";;"Hesse";;"Frankfurt";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004430;"ENIR";"de:05158:10353";"Velbert-Nierenhof";"RV";"DB Station und Service AG";4550;;4.205049251154162;"Velbert-Nierenhof, Nierenhofer Straße, 42555 Velbert, Germany";51.3719149;7.134682161246307;;"Velbert-Nierenhof";"Nierenhofer Straße";42555;"Langenberg";"Nierenhof";"Kreis Mettmann";"North Rhine-Westphalia";;"Velbert";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004432;"FNIR";"de:07339:8084";"Nierstein";"RV";"DB Station und Service AG";4551;;2.8782154638991586;"Bleichweg, 55283 Nierstein, Germany";49.872001600000004;8.342699973369548;;"Nierstein";"Bleichweg";55283;;;"Landkreis Mainz-Bingen";"Rhineland-Palatinate";;"Nierstein";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004433;"KNIK";"de:05154:36114";"Nieukerk";"nur DPN";"DB Station und Service AG";4553;;1.3738458090162424;"Nieukerk, Oststraße, 47647 Kerken, Germany";51.458126449999995;6.375588250298794;;"Nieukerk";"Oststraße";47647;;;"Kreis Kleve";"North Rhine-Westphalia";;"Kerken";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004434;"KNIV";"de:05162:20314";"Nievenheim";"RV";"DB Station und Service AG";4554;;3.982881345168239;"Nievenheim, Wilhelm-Zaun-Straße, 41542 Dormagen, Germany";51.123761099999996;6.78195045132159;;"Nievenheim";"Wilhelm-Zaun-Straße";41542;;;"Rhein-Kreis Neuss";"North Rhine-Westphalia";;"Dormagen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004435;"FNIV";"de:07141:050111";"Nievern";"RV";"DB Station und Service AG";4555;;35.021193333195185;"Bahnhofstraße 18, 56132 Nievern, Germany";50.337689;7.681747;"18";;"Bahnhofstraße";56132;"Bad Ems";;"Rhein-Lahn-Kreis";"Rhineland-Palatinate";;"Nievern";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004437;"TNK";"de:08128:13309";"Niklashausen";"RV";"DB RegioNetz Infrastruktur GmbH";;;9.887677232944686;"Altes Bahnwärterhaus, Schulstraße 30, 97956 Niklashausen, Germany";49.70177485;9.614067441166666;"30";"Altes Bahnwärterhaus";"Schulstraße";97956;"Tauberbischofsheim";;"Main-Tauber-Kreis";"Baden-Württemberg";"BW";"Niklashausen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004438;"SNI";"de:07235:7451";"Nittel";"RV";"DB Station und Service AG";4559;;1.1171190239850264;"Uferstraße, 54453 Nittel, Germany";49.654523049999995;6.441053775170987;;"Nittel";"Uferstraße";54453;;;"Landkreis Trier-Saarburg";"Rhineland-Palatinate";;"Nittel";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004440;"EHWB";"de:05914:2433";"Hagen-Westerbauer";"RV";"DB Station und Service AG";2465;;2.008278249810674;"Hagen-Westerbauer, Nordstraße, 58135 Hagen, Germany";51.34181235;7.397359730806508;;"Hagen-Westerbauer";"Nordstraße";58135;"Haspe";;;"North Rhine-Westphalia";;"Hagen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004441;"HNTH";"de:03155:68990";"Nörten-Hardenberg";"RV";"DB Station und Service AG";4586;;8.962142945688793;"Lauenförder Straße, 37176 Angerstein, Germany";51.62739245;9.933095427555095;;"1";"Lauenförder Straße";37176;;;"Landkreis Northeim";"Lower Saxony";;"Angerstein";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004442;"NDHF";"de:09564:427";"Nürnberg-Dürrenhof";"RV";"DB Station und Service AG";4597;;0.6365952040040869;"Nürnberg Dürrenhof, Dürrenhofstraße, 90478 Nuremberg, Germany";49.44801615;11.097669952600741;;"Nürnberg Dürrenhof";"Dürrenhofstraße";90478;"Ludwigsfeld";"Sankt Peter";"Roth";"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004444;"SNON";"de:07134:35401";"Nohen";"nur DPN";"DB Station und Service AG";4563;;47.84920498101799;"Hauptstraße 26, 55765 Nohen, Germany";49.639248;7.24233;"26";;"Hauptstraße";55765;"Birkenfeld";;"Birkenfeld";"Rhineland-Palatinate";;"Nohen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004446;"MNHN";"de:09776:9018";"Nonnenhorn";"RV";"DB Station und Service AG";4567;;3.7046008535954202;"Nonnenhorn Gleis 1, Bahnhofstraße, 88149 Nonnenhorn, Germany";47.574609249999995;9.613368515588345;;"Nonnenhorn Gleis 1";"Bahnhofstraße";88149;;;"Landkreis Lindau";"Bavaria";;"Nonnenhorn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004448;"ENOB";"de:05978:21858";"Nordbögge";"RV";"DB Station und Service AG";4568;;71.20875656055962;"Hammer Straße 59, 59199 Bönen, Germany";51.615623;7.741178;"59";;"Hammer Straße";59199;"Bönen";;"Unna";"North Rhine-Westphalia";;"Bönen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004449;"HND";"de:03452:67921";"Norddeich";"FV";"DB Station und Service AG";4569;;0.2792307479689694;"Norddeich, Molenstraße, 26506 Norden, Germany";53.6211194;7.161577959770792;;"Norddeich";"Molenstraße";26506;;"Norddeich";"Landkreis Aurich";"Lower Saxony";;"Norden";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004451;"MNOD";"de:09772:4400";"Nordendorf";"RV";"DB Station und Service AG";4572;;3.9236259749576945;"Nordendorf, Hauptstraße, 86695 Blankenburg, Germany";48.5933219;10.837417883942866;;"Nordendorf";"Hauptstraße";86695;;;"Augsburg (district)";"Bavaria";;"Blankenburg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004452;"HNO";"de:03461:67997";"Nordenham";"nur DPN";"DB Station und Service AG";4573;;93.3647366227535;"Müllerstraße 6, Nordenham, Germany";53.48374;8.485986;"6";;"Müllerstraße";;"Nordenham";;"Wesermarsch";"Lower Saxony";;"Nordenham";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004453;"NOBW";"de:09678:75010";"Oberwerrn";"RV";"DB Station und Service AG";4709;;0;"Bahnhofstraße, 97464 Oberwerrn, Germany";50.0706415;10.153639932109684;;"Oberwerrn";"Bahnhofstraße";97464;;;"Landkreis Schweinfurt";"Bavaria";;"Oberwerrn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004456;"ANH";"de:01051:68292";"Nordhastedt";"nur DPN";"DB Station und Service AG";4575;;0.46605836799144285;"Nordhastedt, SH, Germany";54.16838;9.18351;;;;;"Kirchspielslandgemeinde Heider Umland";;"Dithmarschen";"Schleswig-Holstein";"SH";"Nordhastedt";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8004458;"TNO";"de:08125:8155";"Nordheim(Württ)";"RV";"DB Station und Service AG";4578;;0.45069717763725653;"Nordheim (Württ), 74226 Nordheim, Germany";49.10938;9.14881;;"Nordheim (Württ)";;74226;"Lauffen am Neckar";;"Heilbronn";"Baden-Württemberg";"BW";"Nordheim";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8004460;"ANZ";"de:03352:68334";"Nordholz";"nur DPN";"DB Station und Service AG";4579;;4.169569748603682;"Nordholz, Bahnhofstraße, 27639 Wurster Nordseeküste, Germany";53.778753800000004;8.621517326589256;;"Nordholz";"Bahnhofstraße";27639;"Wurster Nordseeküste";;"Landkreis Cuxhaven";"Lower Saxony";;"Wurster Nordseeküste";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004461;"ENOW";"de:05566:31258";"Nordwalde";"RV";"DB Station und Service AG";4582;;0.5281111804220019;"Am Bahnhof, 48356 Nordwalde, Germany";52.0775215;7.461572925618809;;"Nordwalde";"Am Bahnhof";48356;"Nordwalde";;"Kreis Steinfurt";"North Rhine-Westphalia";;"Nordwalde";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004462;"KNO";"de:05162:20207";"Norf";"RV";"DB Station und Service AG";4583;;2.5239771243963194;"Norf, Mainstraße, 41469 Neuss, Germany";51.16047625;6.731669445037076;;"Norf";"Mainstraße";41469;;;"Rhein-Kreis Neuss";"North Rhine-Westphalia";;"Neuss";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004463;"SNOR";"de:07133:30541";"Norheim";"nur DPN";"DB Station und Service AG";4584;;0.49716726000046696;"Friedhofsweg, 55585 Norheim, Germany";49.80872515;7.811844923051179;;"Norheim";"Friedhofsweg";55585;;;"Landkreis Bad Kreuznach";"Rhineland-Palatinate";;"Norheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004464;"RNO";"de:08315:6670";"Norsingen";"RV";"DB Station und Service AG";4585;;0;"Norsingen, Bundesstraße, 79238 Ehrenkirchen, Germany";47.93957835;7.726681743681965;;"Norsingen";"Bundesstraße";79238;"Norsingen";;"Landkreis Breisgau-Hochschwarzwald";"Baden-Württemberg";"BW";"Ehrenkirchen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004466;"ANF";"de:01058:68811";"Nortorf";"RV";"DB Station und Service AG";4588;;16.718700896045455;"Johannisstraße 19, 24589 Nortorf, Germany";54.166719;9.852792;"19";;"Johannisstraße";24589;"Nortorfer Land";;"Rendsburg-Eckernförde";"Schleswig-Holstein";"SH";"Nortorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004469;"NNRO";"de:09564:1335";"Nürnberg Nordost";"RV";"DB Station und Service AG";4594;;0.5441364994008028;"Nürnberg Nordost, Am Nordostbahnhof, 90491 Nuremberg, Germany";49.47395405;11.106210525605801;;"Nürnberg Nordost";"Am Nordostbahnhof";90491;;"Herrnhütte";;"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004470;"NNOS";"de:09564:451";"Nürnberg Ostring";"RV";"DB Station und Service AG";4606;;0;"Nürnberg Ostring, Cheruskerstraße, 90482 Nuremberg, Germany";49.4541373;11.119968550074882;;"Nürnberg Ostring";"Cheruskerstraße";90482;;"Sankt Jobst";;"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004471;"NNO";"de:09564:1310";"Nürnberg Ost";"RV";"DB Station und Service AG";4595;;2.9895933360873257;"Nürnberg Ost, Am Ostbahnhof, 90491 Nuremberg, Germany";49.46378905;11.121070107471354;;"Nürnberg Ost";"Am Ostbahnhof";90491;;"Sankt Jobst";;"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004473;"NNRS";"de:09564:710";"Nürnberg Rothenburger Str.";"RV";"DB Station und Service AG";4596;;7.158005448197633;"Deutsche Bahn, Rothenburger Straße, 90429 Nuremberg, Germany";49.4453394;11.0553714;;"Deutsche Bahn";"Rothenburger Straße";90429;"Bärenschanze";"Gostenhof";;"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004474;"EBW";"de:05911:5868";"Bochum-Langendreer West";"RV";"DB Station und Service AG";731;;0;"Bochum-Langendreer West, Im Uhlenwinkel, 44892 Bochum, Germany";51.4780078;7.304444512746279;;"Bochum-Langendreer West";"Im Uhlenwinkel";44892;"Bochum-Ost";"Langendreer";;"North Rhine-Westphalia";;"Bochum";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004476;"NDTH";"de:09564:1510";"Nürnberg-Dutzendteich";"RV";"DB Station und Service AG";4598;;0.152502689180735;"Dutzendteich Bahnhof, Jitzhak-Rabin-Straße, Nuremberg, Germany";49.43703705;11.117357886450264;;"Dutzendteich Bahnhof";"Jitzhak-Rabin-Straße";;;"Zerzabelshof";"Roth";"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004477;"NNES";"de:09564:1913";"Nürnberg-Eibach";"RV";"DB Station und Service AG";4599;;62.721482431274666;"Werkvolkstraße 95, 90451 Nuremberg, Germany";49.410168;11.047804;"95";;"Werkvolkstraße";90451;"Wendelstein";;"Roth";"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004478;"NNER";"de:09564:1311";"Nürnberg-Erlenstegen";"RV";"DB Station und Service AG";4600;;0;"Erlenstegenstraße, 90491 Nuremberg, Germany";49.471847350000004;11.136534270528072;;"Erlenstegen";"Erlenstegenstraße";90491;;"Erlenstegen";;"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8004480;"NNLH";"de:09564:1412";"Nürnberg-Laufamholz";"RV";"DB Station und Service AG";4603;;1.4673938965275948;"Nürnberg Laufamholz, Am Behlanger, 90482 Nuremberg, Germany";49.462969150000006;11.168435529839202;;"Nürnberg Laufamholz";"Am Behlanger";90482;"Wendelstein";"Laufamholz";"Roth";"Bavaria";;"Nuremberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
